Employee_ID,job_role,experience_years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score,productivity_score,burnout_risk_level
f874a4a6-6ff0-4ab0-9241-dc6c4638a428,Developer,12,8.9,24.6,18.7,1.8,Low,6.0,8.8,3.42,4,4.5,7.6,5.22,60.5,Medium
15c66f7b-3af0-4a6b-a5a2-4f8ac48953b6,Designer,7,5.0,6.5,32.5,1.4,Medium,6.8,9.1,3.34,6,5.3,4.7,9.96,38.0,High
6160bd62-1627-44c5-a885-4d51c61de77d,Marketer,6,16.6,53.1,16.8,2.4,High,4.5,4.5,1.51,5,6.1,3.5,10.0,87.8,High
9585f4a2-6ec7-4362-9719-1053a1a7dc9b,Manager,18,3.2,3.1,28.1,1.6,High,12.2,12.7,1.39,2,4.7,2.1,10.0,53.4,High
085b1c78-a407-4e73-8578-74b8c27b6a36,Designer,19,2.0,8.2,29.1,0.9,High,5.1,8.7,0.1,2,4.5,3.9,10.0,67.5,High
57a8546a-4ae2-4428-b25b-de2ec4fa7699,Analyst,17,11.5,25.7,23.4,0.9,Medium,1.5,4.0,1.82,4,5.6,5.4,8.48,84.9,High
20dad9cd-d364-4bff-8fa4-58f9e0c1a567,Analyst,11,10.3,24.3,17.6,2.0,Medium,8.1,8.6,0.5,9,3.7,5.5,8.41,67.9,High
4bd6b9a4-d588-4a35-9a30-dcf50e45644c,Manager,18,5.8,14.9,30.7,1.8,High,10.5,11.4,1.21,5,5.3,1.2,10.0,67.6,High
27bb03bc-a11e-4a64-8600-77e36c879291,Designer,18,7.1,20.3,23.6,2.0,Low,4.3,7.5,0.1,5,5.6,7.2,5.5,90.7,Medium
695881d6-0015-4f49-a509-7f3364759c4f,Writer,7,21.5,59.3,11.8,2.1,High,2.3,8.3,4.78,8,5.6,4.1,10.0,66.0,High
0bd5c8ee-5c19-4e33-a6de-e4e80cc5dfe7,Analyst,7,9.4,17.6,21.7,1.0,Low,1.0,9.0,4.92,10,5.5,8.0,4.93,58.6,Medium
df676766-275e-4e37-bdce-141bdd8d684f,Manager,17,7.9,21.5,15.8,0.3,Medium,15.399999999999999,14.2,2.46,7,1.0,4.7,9.75,49.1,High
4bc7bf50-411d-4589-8e97-09528e482475,Manager,14,3.8,13.5,17.4,1.9,Low,11.9,9.9,2.01,4,3.7,7.7,5.14,64.5,Medium
8189c1b9-8d78-494c-8b62-653ff3e663d7,Writer,8,9.8,28.6,24.7,1.4,Medium,2.7,6.1,1.53,9,3.3,5.2,8.63,60.0,High
176e184e-65ba-409a-98dc-c6d237ec8317,Manager,12,2.4,5.3,27.2,4.7,Low,12.0,10.7,2.05,7,3.1,5.6,6.7,52.6,Medium
612711e4-c68f-4530-a429-9c334e55f15e,Marketer,11,9.1,19.1,22.3,2.3,Low,1.0,3.0,1.47,9,4.5,7.9,4.99,69.9,Medium
43950eb8-f878-4617-bdf0-5044c2e1f28b,Marketer,6,10.0,27.3,21.8,1.7,High,6.6,4.7,3.74,3,5.3,3.4,10.0,60.5,High
75d6b214-fda9-412f-b440-f1c979dae661,Developer,12,13.4,33.4,19.1,1.8,Medium,3.9,6.1,2.88,10,4.9,5.4,8.48,63.8,High
66de23f7-3f3c-4b8b-8d00-ca93e98099d0,Manager,3,3.8,6.0,37.2,1.2,Medium,11.2,10.4,0.16,10,3.6,1.4,10.0,49.2,High
24f3061b-22cd-4946-baf1-bc0a73543322,Developer,17,20.6,53.0,10.0,5.0,Low,1.0,6.9,0.1,8,4.0,8.1,4.85,92.5,Medium
b9662c4b-7e67-4d5d-84df-8ab9ce0b4164,Analyst,19,7.9,22.9,21.0,1.5,Low,10.3,9.3,0.44,4,2.3,6.2,6.25,70.9,Medium
58a7e839-3388-4b5b-9f54-14d5edc4d268,Writer,2,7.7,14.5,39.3,1.3,Medium,4.4,11.1,4.43,6,5.2,1.7,10.0,49.0,High
8d35f3bb-b326-4164-832e-c75a1240386f,Designer,19,3.6,12.4,25.7,2.1,High,1.0,6.6,1.13,2,6.7,5.4,10.0,72.5,High
12df18f3-bfcc-4f7f-8211-bada073a14a4,Analyst,6,7.4,23.4,18.6,2.0,High,3.6,8.6,3.39,8,5.1,5.6,9.98,46.3,High
1ee1d6e8-e808-46c3-9e16-219a832355b5,Developer,2,17.0,35.0,17.2,3.4,Low,3.1,6.0,4.14,1,4.8,6.7,5.89,60.3,Medium
0bf05441-0d90-4b7f-8ebb-c74958233850,Developer,6,21.3,54.9,19.3,3.2,Medium,2.3,3.3,0.63,2,6.6,3.8,9.67,81.4,High
a32cfb70-18c1-4cdf-a36f-1a6e5870b930,Designer,8,5.1,13.7,23.7,3.2,Medium,13.7,12.6,2.82,9,2.0,3.9,9.6,39.7,High
2e50c1e1-00ff-45bf-8249-62a0963742dc,Writer,13,14.7,39.3,19.9,0.7,Low,8.6,11.5,4.16,6,4.7,5.2,6.99,70.7,Medium
3c504a51-f78b-4a5a-88e5-23f2dc3ab55d,Analyst,20,11.4,29.6,17.5,2.0,Low,2.9,3.6,0.39,10,5.2,8.0,4.91,92.6,Medium
9c321da1-f3dc-49d9-943a-751e852bbb21,Designer,6,9.8,17.1,18.1,1.9,Low,4.4,6.3,1.36,4,6.4,8.6,4.48,82.6,Low
78adef3a-d1c0-41d0-b2e4-9e7a5d3f0d46,Designer,13,0.0,0.0,34.7,1.4,High,1.4,7.4,3.64,5,5.8,4.0,10.0,58.0,High
be1b98a2-be2c-49fe-9d05-8bbcaa3c5c48,Developer,5,9.8,47.2,16.3,1.8,Low,4.4,4.7,5.12,2,4.5,5.8,6.54,66.9,Medium
bf503037-51f1-44fe-ae4b-688b4db57b35,Writer,10,17.6,33.9,11.7,2.4,Low,5.6,5.3,0.12,2,4.1,7.3,5.44,75.7,Medium
e558a0b6-543b-4601-a79a-157cd4dffd87,Marketer,13,15.5,38.9,19.9,0.5,High,6.1,9.3,2.55,8,4.1,2.6,10.0,66.4,High
6f850688-be73-48e0-8e8b-70edbf5f2ea8,Analyst,13,5.1,9.6,30.7,1.6,Low,3.5,6.3,0.55,6,6.6,6.2,6.26,71.2,Medium
95bd3bf8-7795-469d-bf67-9c1b7e7abb2b,Manager,4,8.8,19.6,27.8,0.8,Medium,15.399999999999999,10.9,0.97,10,1.9,1.2,10.0,44.9,High
61ad692d-f079-4eb2-b98e-b234c78e6079,Marketer,2,11.4,25.2,31.1,3.8,Low,1.0,5.5,1.76,4,6.0,5.1,7.06,63.5,High
fd0f8551-0151-4f66-b282-dfb9863fafee,Writer,18,21.9,49.0,19.3,0.6,Medium,6.2,9.0,2.51,4,3.9,2.6,10.0,73.8,High
2342c5df-58b4-48a8-a3e7-fb2660ad2657,Analyst,11,11.4,33.8,14.5,2.9,Medium,1.5,4.3,0.1,1,5.9,7.6,6.84,91.3,Medium
2842f4b5-0c87-4ddf-91b8-4fc796e29903,Manager,12,5.8,15.5,25.5,2.1,Medium,15.399999999999999,14.7,3.76,2,3.4,2.8,10.0,43.8,High
91bc6e81-3ae5-4b40-a97d-5a8aa19a4801,Analyst,13,10.7,27.2,30.1,2.5,High,3.3,9.4,0.32,6,6.1,2.0,10.0,72.0,High
06c1f74d-0905-4e47-a30f-0b8d55761520,Developer,12,17.7,53.9,10.8,0.1,Medium,4.2,10.7,4.62,1,5.9,6.3,7.81,80.6,High
de57a1e2-2bfa-4001-91ca-a66c6e717c73,Designer,4,4.8,13.5,18.4,1.3,Medium,1.0,4.2,4.45,7,5.3,8.4,6.25,51.7,Medium
798562ce-84d2-422d-a0b9-e6e4f06d1f72,Developer,20,4.7,5.0,37.3,5.8,Medium,3.8,7.3,0.1,3,3.9,3.1,10.0,70.5,High
67de7b4f-c12d-44a7-baf3-c97f8a0c8cb7,Developer,5,7.1,14.2,24.4,1.3,High,3.8,4.8,0.1,8,6.7,4.2,10.0,59.7,High
dd473468-0aaa-4cd4-ace8-c8b1a1e9a8b2,Designer,13,6.5,29.4,12.6,0.2,High,8.0,6.0,4.51,9,3.5,6.2,9.53,48.2,High
cb5f24d6-9be8-4404-afba-6d689e0accd1,Developer,6,12.0,24.1,21.2,1.5,Low,3.9,8.7,3.95,4,5.3,6.7,5.88,66.8,Medium
6fa8b1aa-e37f-4295-b78f-cd16d99596c4,Manager,11,9.4,24.0,16.4,2.7,Low,10.5,11.9,0.1,6,3.3,6.9,5.73,61.6,Medium
3d2ef4ee-3632-4634-82d7-821de4f140dd,Manager,3,6.9,19.8,22.5,0.9,Low,13.9,10.2,3.67,8,3.1,5.2,7.0,43.0,Medium
e4c14571-fbca-4fc5-b7ab-83a315de7d35,Manager,13,9.8,3.4,22.6,0.6,Low,11.5,9.2,1.32,7,6.8,6.1,6.31,76.9,Medium
63cb1564-de24-4710-aa33-81bc15a12d39,Developer,14,13.8,29.6,32.4,0.5,Medium,3.1,6.0,2.15,6,5.5,2.2,10.0,76.9,High
beca8f6f-5fbf-48b2-bfd1-9ee0555be7dc,Designer,17,0.0,0.0,28.2,1.5,High,4.2,5.3,2.81,10,4.2,4.9,10.0,49.4,High
966318e7-28dc-4d4c-a1a0-3025b70c2f73,Developer,7,9.8,24.2,22.4,1.7,Low,4.7,10.2,1.17,9,4.4,6.6,5.94,63.9,Medium
c4190510-7264-482a-9977-e614f6a9d341,Developer,1,22.4,61.2,11.1,1.1,Low,10.1,12.4,5.32,4,4.2,5.1,7.07,68.6,High
f268f072-f3da-4305-91cd-60168fb6edd7,Designer,9,4.4,19.0,22.9,1.6,High,3.5,5.2,0.98,5,4.7,5.3,10.0,56.3,High
31d7c226-3a88-428f-a407-65fb732d7dad,Writer,17,7.2,19.8,23.6,1.2,Medium,8.8,8.6,1.19,6,3.7,4.6,9.08,64.4,High
dff8a436-1327-4638-a373-6934c8ca7eff,Marketer,10,5.8,11.5,28.2,3.3,Low,2.8,6.5,0.1,1,4.3,6.8,5.81,68.2,Medium
80296f04-a919-4a3e-a3ea-58a71d0f951f,Designer,9,0.0,2.2,23.6,1.3,Medium,1.0,4.9,4.18,2,4.0,8.4,6.28,51.2,Medium
ae2ef5ac-f520-4e08-a874-eb8a56db5d3b,Analyst,10,8.3,20.6,19.3,0.1,Medium,6.9,8.9,2.34,3,5.1,5.9,8.12,66.0,High
f96c0a41-1876-42fc-a682-71e9224f7f81,Developer,2,16.5,41.8,21.1,0.1,Low,4.5,7.3,4.59,8,5.2,5.5,6.78,58.2,Medium
b16f0529-658f-4de4-a5c0-f981cce011ed,Marketer,10,12.4,31.6,17.9,2.2,High,2.3,7.0,2.59,4,7.4,4.9,10.0,63.3,High
59e359f0-cf55-445e-bbf1-8580dcfc3da9,Manager,4,2.3,0.0,33.4,2.5,Low,14.2,12.7,0.4,6,3.4,3.5,8.24,48.2,High
115e569e-f6ed-49c7-b598-78a9d1e60222,Designer,20,3.9,0.0,22.3,2.8,High,5.2,5.8,2.19,8,6.4,5.2,10.0,63.2,High
476e42c4-fdcd-49d1-9c68-f2ca4e35390e,Manager,14,5.2,16.0,21.0,6.6,Medium,9.7,9.2,1.52,10,3.9,5.5,8.4,61.1,High
fcdb8e1b-fa05-4d8e-b488-82f8ebea6c93,Developer,20,21.4,59.5,10.0,4.9,High,3.7,3.3,0.1,9,7.2,4.2,10.0,100.0,High
39a24274-e332-4e40-b93b-cdcf27a2b99d,Writer,14,16.7,36.8,23.4,1.1,Medium,10.8,10.9,3.69,7,5.5,1.8,10.0,61.5,High
13c7f4e9-6d8b-451f-b9ff-37ba7bcff978,Analyst,19,11.1,35.5,16.7,2.8,High,5.5,9.0,0.1,1,3.5,4.7,10.0,78.3,High
6a217c5f-c820-4386-ac16-aa3fa499a7b5,Developer,16,3.0,10.9,25.5,3.5,Low,4.8,10.1,0.1,7,4.6,7.7,5.15,82.4,Medium
52b41d59-719f-4e55-a354-f2f0c17ad3e8,Analyst,3,1.1,5.8,30.9,0.7,High,5.5,5.9,0.66,9,6.9,3.6,10.0,55.7,High
421c983f-64ea-47a6-9eb4-d266a6f1e2fa,Developer,6,17.7,48.3,10.0,2.2,High,5.1,8.5,0.82,1,5.3,4.8,10.0,74.9,High
1af1cbfe-dc07-4bef-be57-d3af0dc4c828,Developer,13,20.7,50.6,15.3,1.3,High,3.9,6.2,4.04,8,6.0,3.0,10.0,76.1,High
298e3200-eaac-4262-840e-7d789b6f2849,Designer,18,1.8,1.0,28.6,1.4,Medium,3.1,5.1,0.1,7,6.7,6.1,7.96,79.9,High
a34f9095-4881-44b3-8625-02cb1648f730,Manager,9,9.8,24.0,24.1,2.1,Low,7.8,6.7,3.57,6,5.6,5.9,6.47,68.5,Medium
4cf7eab4-3dc2-42d3-8fe2-85c665a0560c,Marketer,13,13.6,37.9,13.4,1.7,High,4.8,10.0,0.77,9,6.1,5.1,10.0,80.4,High
aa484083-a2f0-4b8a-a4c4-56b054f0c092,Analyst,16,5.8,14.6,24.2,2.1,Low,12.5,11.9,0.1,1,4.3,5.4,6.85,71.0,Medium
e5b5b5dd-245d-4a24-93f3-7e5f5bb23d25,Manager,9,4.3,1.5,32.4,2.2,Medium,9.4,9.9,0.1,10,4.7,3.0,10.0,52.2,High
7d1ab361-792a-4635-8376-7d3ac82fdee7,Analyst,6,15.6,44.5,11.7,4.1,Medium,1.2,7.9,0.4,7,5.9,7.4,7.01,79.1,High
7363fb2f-84d5-43e5-ba89-58c775da074f,Marketer,15,22.5,57.1,10.5,0.8,High,3.3,6.8,0.42,8,3.2,3.9,10.0,84.9,High
acfbba56-f871-4a2f-90cf-698c45d79d24,Analyst,4,19.2,49.5,16.2,1.3,High,3.0,5.0,2.08,7,4.3,3.4,10.0,67.8,High
e6468e50-5f65-438f-8964-a0d3ee2c63a1,Manager,11,3.5,12.0,28.0,2.7,High,5.0,10.9,3.49,8,5.0,3.9,10.0,50.1,High
175de6bb-b733-47bf-845d-cc9f63264aa2,Designer,3,3.7,13.3,25.6,5.1,High,5.4,10.2,0.1,9,3.4,4.3,10.0,44.6,High
178f1595-f4ca-4873-930c-5d6c3ecd2040,Developer,13,10.9,27.6,22.8,1.5,Low,1.0,6.4,0.1,7,7.1,7.3,5.43,95.8,Medium
0f2311c6-63f1-439e-ba52-da07769c08fb,Manager,19,5.7,20.5,22.8,2.0,High,14.4,8.4,0.28,4,3.1,2.3,10.0,60.8,High
32cd4ac5-6d0a-4a54-aa6a-b060ad9acb2b,Developer,19,15.4,36.2,18.6,0.9,Medium,4.1,8.2,1.49,7,5.5,5.0,8.79,78.8,High
0e826906-4161-4421-ab68-70bcf338f24b,Developer,3,18.3,37.8,17.6,1.3,High,4.9,8.4,5.11,9,3.6,2.8,10.0,41.0,High
2a826616-1c94-40e2-9403-b73a96339b13,Designer,20,3.4,13.1,35.0,1.3,High,5.5,9.0,3.27,4,5.4,2.0,10.0,58.6,High
3c95c134-df04-4812-a5dd-d74a1f255ab9,Designer,17,5.1,4.6,32.2,0.6,Low,7.5,7.8,0.26,2,3.7,4.8,7.29,69.6,High
a6a12163-7437-4687-9e80-acbb55f24ad8,Marketer,15,7.6,21.8,22.1,1.1,Low,1.9,7.1,2.74,5,6.9,8.1,4.85,90.2,Medium
5ccf5474-ff4d-4540-9288-306504abb2eb,Designer,13,6.0,12.9,31.2,4.7,High,1.6,6.0,0.1,2,5.0,3.3,10.0,60.8,High
d772c767-45cb-4085-a3aa-61aacbae5a3a,Writer,18,9.8,22.4,22.4,1.9,Low,6.0,7.6,3.87,4,5.4,6.5,6.04,64.9,Medium
813de662-f4d1-41d0-a4f6-b5efbcda3521,Developer,20,11.3,35.4,23.1,1.0,Medium,6.6,9.1,0.49,7,5.4,4.2,9.36,89.9,High
8c128982-2d02-4d35-95d5-0b57c6e5d77d,Manager,5,9.8,12.4,26.3,2.5,Low,15.399999999999999,12.8,3.91,8,3.5,4.4,7.6,38.5,High
dc018f69-b180-4c19-b6fa-dc12e21f276b,Designer,17,8.4,16.5,25.1,0.4,Low,5.1,6.3,3.16,4,5.4,6.4,6.12,74.7,Medium
1ae83f05-4c43-4146-ac14-ab89cbd92676,Marketer,12,2.0,15.5,22.4,0.7,Medium,3.7,6.3,0.41,8,3.4,7.5,6.94,64.9,Medium
6eb17a10-5062-4a8b-91c8-6f77d033659b,Marketer,7,10.6,33.6,10.3,4.4,Medium,5.1,7.9,1.78,9,4.4,8.0,6.56,75.7,Medium
20ac0663-fcc2-4603-9748-f8c895602eba,Manager,18,2.0,5.5,19.7,0.1,High,9.2,5.3,0.95,4,5.7,5.3,10.0,67.9,High
41df2a4f-18b5-4906-a118-7c04c9de99a7,Writer,1,12.7,34.9,21.6,4.4,High,4.3,10.5,0.31,4,7.8,3.4,10.0,82.5,High
86ebaf39-0478-48db-806b-c1b0087d4c87,Analyst,20,18.5,52.5,11.5,0.3,Low,1.0,3.2,3.88,4,4.6,8.2,4.76,95.3,Medium
dc371c8c-449d-4122-baf1-4abc6410d7cb,Analyst,6,14.7,36.7,16.5,1.5,Low,1.0,6.4,2.0,4,5.6,8.0,4.93,87.9,Medium
577a4dc9-8381-4e89-9635-facf23ce31ac,Manager,14,7.6,19.2,30.8,1.0,Low,10.9,8.4,2.66,9,5.0,3.7,8.11,65.5,High
20fb4a75-1a20-4561-a1b9-e421a1fffdb6,Analyst,6,10.8,21.4,20.0,1.3,Medium,1.0,2.6,0.31,8,6.7,6.6,7.61,75.7,High
302641f6-e7d4-4aeb-8d25-13c97f1bc14f,Manager,7,0.9,0.0,26.2,2.0,Low,11.1,9.8,2.86,4,2.2,4.7,6.04,43.5,Medium
cca608d8-2eef-4570-a1e7-b79cda45e35d,Developer,1,15.1,26.8,18.2,1.1,Low,3.3,6.2,5.39,6,4.5,6.9,5.75,49.1,Medium
4f280f17-09bb-404c-a1b7-0ed249a75a05,Designer,11,9.8,8.3,25.4,2.4,Low,1.0,4.1,3.3,2,6.7,8.2,4.77,67.0,Medium
11233b0e-0fe9-4d24-a4fb-6da8d2a70503,Analyst,9,9.7,17.8,20.8,2.7,High,10.5,11.2,2.14,7,2.2,2.8,10.0,49.6,High
5af815df-49c4-47cf-837c-b7dfb59d33b7,Manager,9,9.8,17.8,15.0,2.2,Low,12.4,12.7,2.2,7,3.2,6.7,5.88,48.3,Medium
99d2e504-27b7-4e6e-80af-9cd9a35a7497,Marketer,5,10.3,28.1,25.3,1.9,Medium,4.8,5.8,3.0,3,4.5,4.4,9.22,49.7,High
ffedc51c-7bbf-48a9-bad9-8ab81bd76913,Developer,7,20.1,51.0,19.0,0.2,High,1.7,6.3,4.86,10,7.1,2.8,10.0,72.9,High
df8d5c80-210f-42e5-ac97-315aa9fb419d,Analyst,14,4.1,9.0,18.4,2.1,Medium,6.9,8.4,0.1,5,4.6,7.2,7.16,65.2,High
ac12182e-f681-4963-84f3-9a73c251bfab,Developer,4,13.8,31.4,26.8,3.3,Medium,1.0,4.2,0.1,7,7.1,4.7,9.45,72.1,High
e4f77426-8490-4974-a9be-e1c1c97d3b66,Developer,5,12.3,34.4,23.2,4.9,Low,3.9,6.1,2.33,3,3.9,6.2,6.26,66.5,Medium
a48f2632-69c4-48c7-bbb9-cb601816ffec,Marketer,4,9.8,18.8,19.9,1.2,Low,5.9,6.3,3.33,2,3.8,7.5,5.28,56.5,Medium
de122dc7-09e0-41e8-889d-5b98c0f61a32,Marketer,16,10.6,35.0,15.3,1.8,High,9.2,11.1,2.07,4,3.6,4.2,10.0,70.0,High
1c5092ca-3fa1-44d8-82e8-f8e092a5cdb3,Marketer,9,12.2,29.6,23.1,4.0,Low,6.9,8.7,2.28,7,3.4,4.7,6.78,64.0,Medium
5afdbcf0-73e1-40e3-a162-fd6b9237f706,Writer,12,22.3,49.3,12.1,4.0,High,10.0,12.5,1.03,7,3.8,1.9,10.0,77.1,High
14d9dee0-f5d1-4aab-91e0-dd6cbe21da30,Developer,13,9.8,28.3,22.2,3.7,Low,7.6,11.3,1.09,3,5.1,5.7,6.62,77.2,Medium
a6018fa2-5ee9-4def-a640-b4b0ec9e12ba,Analyst,8,8.1,25.6,18.8,2.7,Medium,8.4,10.1,0.28,1,4.7,5.7,8.27,65.1,High
f5418af1-a11a-441c-9853-50dd163e9cfe,Developer,3,15.1,38.4,15.3,1.1,Low,5.7,5.8,2.67,8,4.6,7.0,5.67,61.5,Medium
203ff3a2-d679-4518-b721-b699941ee461,Developer,13,13.5,35.0,13.7,3.2,Low,4.6,7.2,0.1,2,5.9,8.0,4.91,96.5,Medium
2f2dcbfc-5bf6-4d4b-9010-b4b9cda13fbe,Marketer,18,9.2,30.0,23.0,2.1,Low,3.4,3.7,3.36,5,4.9,7.1,5.59,82.2,Medium
5f146faf-9e0c-40f8-9d04-feab9ba2eb34,Analyst,6,14.0,31.7,29.4,1.3,Medium,1.4,6.8,4.53,5,3.1,3.3,10.0,43.8,High
b206f30d-3e59-4587-ac85-ed2ec22754b2,Designer,19,6.2,12.3,18.5,1.0,High,5.6,6.3,4.03,6,5.9,5.4,10.0,61.9,High
623b25ba-f745-4eeb-a774-7bd1bedae34f,Marketer,16,8.8,23.5,21.7,0.7,Medium,7.6,8.8,2.71,8,4.6,5.0,8.79,76.9,High
c2795231-5e97-41a4-9915-80037fe96170,Designer,4,2.9,6.5,30.0,1.0,High,8.5,10.1,0.2,4,4.7,2.7,10.0,52.8,High
b90a50d2-d949-460d-9a77-29d5dd8df327,Marketer,13,13.0,27.7,16.1,4.2,High,7.2,6.0,0.1,7,3.9,3.9,10.0,68.5,High
4db3ef8c-90bc-4c61-a1b2-61d5eed7db79,Marketer,5,12.9,32.0,24.6,2.0,Low,6.5,11.6,3.71,6,5.7,5.0,7.14,64.5,High
ffcff250-5418-43c2-8ffd-c1cf4d2d1a27,Marketer,11,9.4,23.5,25.1,1.8,Medium,8.0,8.7,4.17,1,6.4,3.9,9.6,63.6,High
adc8c582-8b30-4f36-b53e-c1ee99a84b4d,Analyst,16,9.8,31.5,22.7,1.5,Low,1.0,3.1,1.65,10,8.0,7.6,5.21,100.0,Medium
04010295-0719-453d-90c4-7d55007e78ef,Analyst,9,9.8,20.2,30.5,1.8,Low,4.2,8.8,0.1,7,5.7,4.8,7.28,74.2,High
f95f9ad0-0616-48d3-b16d-92251614e98d,Developer,6,14.7,33.6,25.8,2.1,High,6.8,10.1,2.37,7,4.0,1.2,10.0,53.5,High
01a9438a-90e2-49a5-9646-6d365f56edbb,Manager,20,7.5,12.0,33.0,3.5,Low,13.1,8.8,0.36,7,1.8,4.7,8.92,50.1,High
ea513c9a-18f5-4175-aeda-55a35d59755b,Designer,13,8.0,21.5,21.8,1.4,High,10.2,5.6,0.79,4,5.0,3.0,10.0,62.9,High
a78a24f4-dc70-4d77-b2c7-5158426a2cb4,Marketer,6,5.4,23.5,22.8,2.7,Medium,12.5,10.3,0.29,1,3.2,4.3,9.29,65.6,High
0c04676f-569a-43b3-a3fc-f03c778cce3b,Writer,17,16.6,42.5,18.4,2.4,High,3.6,4.2,0.51,1,6.0,3.4,10.0,88.7,High
2d960bb8-bac8-4041-9cd1-986056d94f6a,Designer,16,6.8,7.5,26.0,2.0,Low,1.0,6.2,1.24,2,6.7,7.6,5.23,79.7,Medium
b2ae7fe8-3426-4284-91cd-056dbf18a737,Analyst,11,10.9,22.2,19.6,1.3,Medium,1.5,7.4,4.74,7,5.5,6.5,7.67,51.7,High
7472ecf2-2417-4b05-8273-2af363730037,Analyst,1,0.6,0.0,28.8,0.4,Low,3.7,6.0,3.08,10,5.7,7.7,5.14,56.9,Medium
8c01386a-f82e-47c1-bde3-36abec162171,Designer,17,9.7,29.6,16.9,1.4,Medium,5.3,9.6,1.06,7,5.2,6.5,7.66,81.6,High
14ef0597-76de-4d58-a35b-8d93ace6b113,Writer,6,9.8,45.4,11.9,2.1,Medium,1.3,4.9,1.81,2,7.4,5.8,8.19,85.0,High
20969d3d-6de2-4ccb-946f-7f718498314d,Designer,18,8.1,14.6,28.8,1.0,High,5.4,7.9,2.57,5,5.5,2.4,10.0,77.9,High
10ea5d63-0ddd-433d-b313-152ab360f179,Analyst,18,13.3,32.0,29.3,3.5,Low,2.1,5.5,2.42,4,4.7,4.8,7.28,89.4,High
59613da9-7e9a-4c0a-b731-3f3adc90e137,Designer,7,10.6,17.1,26.9,3.9,Low,2.4,6.1,2.91,7,5.5,6.0,6.39,67.1,Medium
3f377d1b-2716-4169-af0c-2e23933a27c6,Writer,5,15.0,39.1,19.9,4.1,Medium,5.9,10.2,0.1,10,2.6,4.3,9.3,62.4,High
e1cd16e6-aa2a-4e18-a011-d2e75533a967,Analyst,3,12.8,31.1,23.4,0.4,Low,4.1,6.4,2.68,5,5.2,5.9,6.47,67.7,Medium
d463d054-0f2e-4d9c-878d-b75d12cf0061,Developer,13,18.6,46.4,20.5,1.6,Low,1.0,5.9,4.55,9,6.4,4.7,6.41,80.5,Medium
05dc15ee-21cf-45d1-b8ec-fa08e9115f34,Developer,12,19.3,47.4,10.0,0.7,Medium,8.7,12.9,2.44,9,2.9,5.0,8.78,69.1,High
ed3fde46-88fd-4707-a2e3-205de0ba14cc,Developer,15,15.5,36.2,10.0,1.8,Medium,5.4,6.8,3.07,4,5.5,6.8,7.45,77.6,High
ba760a45-818c-44f2-8ed6-f15e7a3dff78,Designer,20,5.5,3.4,19.0,1.0,Medium,2.9,4.9,2.27,4,5.5,7.6,6.84,76.7,Medium
94c5c31b-57a6-4914-8a2c-2dad22f74e2b,Developer,11,12.1,32.3,24.0,1.1,Low,12.5,11.3,4.05,10,3.7,4.7,8.02,58.0,High
3c995d6a-b7f3-4783-8e64-51388956a39f,Marketer,20,10.5,29.0,18.6,1.3,Low,3.9,10.2,0.83,2,4.5,7.8,5.08,85.8,Medium
379a7c4b-69cd-485b-a131-74f6c4aaf05b,Marketer,6,8.6,29.9,23.6,0.4,High,1.0,6.0,2.86,4,5.0,4.7,10.0,48.1,High
c18622e7-b932-4f65-894f-26e9573cbde9,Manager,9,5.3,15.3,35.4,0.4,High,11.6,8.9,0.76,8,2.1,1.0,10.0,42.9,High
4cdd321f-fd37-41fb-a79a-53b608a7f490,Marketer,12,11.4,26.7,17.9,1.7,Low,6.1,6.0,3.28,4,4.9,7.2,5.52,64.8,Medium
bbf4f868-cf96-4416-8b19-abc20c2064cc,Developer,18,15.4,39.4,14.9,2.4,Medium,1.2,5.8,0.1,2,4.8,6.6,7.59,96.4,High
564aaa09-be32-4d8a-bb13-550b0b1bec22,Writer,19,8.6,19.2,26.1,2.2,High,1.0,4.2,1.01,3,5.2,4.1,10.0,68.9,High
0306e197-1a39-447d-94b7-cfa63d612361,Developer,9,15.8,47.7,21.2,0.6,High,6.1,7.7,4.33,1,4.5,2.2,10.0,61.7,High
ea5f4801-477c-4628-9d99-6f247e4281cb,Manager,2,11.9,20.6,23.0,1.5,Low,15.0,15.2,2.16,10,2.4,3.5,8.24,53.1,High
38a81df7-e410-40c9-9275-706617ac78c1,Developer,18,15.0,43.3,20.3,0.9,Low,8.2,7.1,1.43,5,4.0,5.1,7.06,90.9,High
d31d6ba8-85bd-4208-98b9-2a1acec8a786,Developer,8,10.3,23.1,23.6,2.8,Medium,3.5,6.9,4.11,7,4.0,5.1,8.69,51.1,High
9159125d-08e1-4ec8-9286-b624331d2f29,Developer,14,12.0,35.5,31.2,1.6,Low,3.7,9.1,1.63,7,4.4,4.3,7.66,68.9,High
c8692259-1c91-4417-a946-6fb29c4ce2a3,Designer,5,6.5,19.3,17.9,4.0,Low,2.3,5.1,2.45,2,5.8,9.3,3.95,72.0,Low
33d08e5c-ccda-418f-a618-a3b06fb44cc6,Designer,6,4.0,4.9,23.6,2.9,Low,4.6,8.2,2.89,5,4.0,8.0,4.93,52.1,Medium
